Unnamed: 0,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes,ride_date
25238,6 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,4400,2,1974,Male,29,2022-09-02
25239,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),2526,2,1988,Male,29,2022-08-29
25240,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),323,Broadway at Kearny,5380,1,1985,Male,27,2022-10-27
25241,17 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),126,Esprit Park,27,3,1971,Male,29,2022-11-09
25242,5 minutes,81,Berry St at 4th St,36,Folsom St at 3rd St,2502,3,1989,Female,29,2022-01-24
25243,11 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),2246,3,1988,Female,26,2022-10-09
25244,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),14,Clay St at Battery St,1836,1,1989,Male,29,2022-08-01
25245,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),88,11th St at Bryant St,1399,1,1983,Male,29,2022-05-15
25246,8 minutes,81,Berry St at 4th St,11,Davis St at Jackson St,4613,2,1990,Male,29,2022-10-12
25247,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),93,4th St at Mission Bay Blvd S,5003,1,1986,Female,27,2022-09-14
25248,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),1843,2,1982,Male,27,2022-08-05
25249,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),8,The Embarcadero at Vallejo St,4966,2,1978,Male,29,2022-03-17
25250,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,4713,2,1995,Male,29,2022-11-28
25251,6 minutes,81,Berry St at 4th St,116,Mississippi St at 17th St,5055,1,1983,Male,29,2022-03-10
25252,16 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),11,Davis St at Jackson St,2644,1,1967,Male,29,2022-05-14
25253,2 minutes,22,Howard St at Beale St,24,Spear St at Folsom St,3562,2,1977,Male,29,2022-02-03
25254,7 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),5555,2,1996,Male,29,2022-05-21
25255,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),16,Steuart St at Market St,3610,3,1987,Male,27,2022-05-05
25256,3 minutes,22,Howard St at Beale St,50,2nd St at Townsend St,4639,2,1984,Male,27,2022-09-30
25257,10 minutes,22,Howard St at Beale St,77,11th St at Natoma St,4955,3,1988,Male,29,2022-04-25
25258,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),88,11th St at Bryant St,156,2,1988,Male,27,2022-05-27
25259,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,5019,2,1976,Male,26,2022-08-21
25260,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23,The Embarcadero at Steuart St,1150,2,1981,Male,26,2022-07-19
25261,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),19,Post St at Kearny St,685,2,1986,Male,29,2022-03-25
25262,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,2818,2,1972,Female,29,2022-09-07
25263,6 minutes,81,Berry St at 4th St,101,15th St at Potrero Ave,5082,2,1980,Male,27,2022-01-01
25264,16 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),93,4th St at Mission Bay Blvd S,2120,1,1956,Male,26,2022-04-18
25265,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),50,2nd St at Townsend St,3300,1,1974,Female,27,2022-07-06
25266,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),104,4th St at 16th St,3624,3,1974,Male,27,2022-01-09
25267,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,2487,2,1981,Male,27,2022-11-12
25268,8 minutes,81,Berry St at 4th St,23,The Embarcadero at Steuart St,2046,2,1981,Male,29,2022-09-29
25269,21 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),99,Folsom St at 15th St,2650,2,1980,Male,27,2022-07-02
25270,5 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,4795,2,1984,Male,27,2022-04-21
25271,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),11,Davis St at Jackson St,1863,2,1981,Male,26,2022-05-26
25272,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),10,Washington St at Kearny St,4390,2,1992,Male,26,2022-07-13
25273,7 minutes,81,Berry St at 4th St,3,Powell St BART Station (Market St at 4th St),5352,2,1987,Male,27,2022-12-06
25274,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),8,The Embarcadero at Vallejo St,5282,3,1995,Female,27,2022-10-30
25275,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),5440,2,1969,Male,26,2022-12-15
25276,5 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,4819,2,1971,Male,27,2022-11-27
25277,7 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,2426,3,1990,Male,26,2022-04-24
25278,1 minutes,30,San Francisco Caltrain (Townsend St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),3300,2,1993,Male,29,2022-09-07
25279,9 minutes,16,Steuart St at Market St,66,3rd St at Townsend St,4757,1,1980,Male,27,2022-05-27
25280,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,4657,2,1987,Male,29,2022-06-21
25281,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),13,Commercial St at Montgomery St,4806,2,1962,Male,27,2022-09-22
25282,10 minutes,81,Berry St at 4th St,22,Howard St at Beale St,3138,1,1978,Male,29,2022-06-20
25283,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),20,Mechanics Monument Plaza (Market St at Bush St),5056,1,1989,Female,29,2022-10-31
25284,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),60,8th St at Ringold St,2714,2,1988,Female,27,2022-01-24
25285,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),3288,1,1973,Female,27,2022-04-05
25286,14 minutes,81,Berry St at 4th St,92,Mission Bay Kids Park,5351,2,1988,Male,26,2022-08-15
25287,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),27,Beale St at Harrison St,4659,3,1969,Female,29,2022-07-22
25288,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,5495,2,1988,Female,27,2022-01-18
25289,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,5559,3,1971,Male,29,2022-12-17
25290,7 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,5277,3,1980,Female,26,2022-01-29
25291,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),27,Beale St at Harrison St,4870,1,1966,Male,27,2022-08-02
25292,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,3108,2,1964,Female,27,2022-10-23
25293,11 minutes,81,Berry St at 4th St,5,Powell St BART Station (Market St at 5th St),5506,2,1990,Female,27,2022-11-13
25294,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,3562,3,1975,Male,29,2022-07-20
25295,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),2034,1,1986,Female,29,2022-08-20
25296,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),16,Steuart St at Market St,5295,3,1972,Male,29,2022-10-04
25297,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),16,Steuart St at Market St,4795,2,1989,Male,29,2022-02-13
25298,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),59,S Van Ness Ave at Market St,5329,1,1973,Male,26,2022-11-12
25299,6 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,2864,2,1994,Female,27,2022-10-08
25300,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23,The Embarcadero at Steuart St,4911,2,1965,Male,29,2022-04-06
25301,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,1653,2,1967,Male,29,2022-06-14
25302,21 minutes,22,Howard St at Beale St,126,Esprit Park,1106,3,1991,Female,26,2022-07-05
25303,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),36,Folsom St at 3rd St,5426,2,1972,Male,27,2022-02-03
25304,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,4633,1,1965,Male,27,2022-03-16
25305,4 minutes,16,Steuart St at Market St,27,Beale St at Harrison St,5484,1,1980,Male,27,2022-05-09
25306,14 minutes,3,Powell St BART Station (Market St at 4th St),81,Berry St at 4th St,3115,2,1986,Male,26,2022-05-21
25307,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),27,2,1972,Male,27,2022-06-26
25308,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),4768,2,1992,Male,27,2022-09-06
25309,4 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,1672,1,1995,Male,29,2022-12-16
25310,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),28,The Embarcadero at Bryant St,138,3,1978,Male,29,2022-07-21
25311,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,3411,1,1977,Male,26,2022-04-06
25312,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),60,8th St at Ringold St,5024,1,1973,Male,26,2022-09-20
25313,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,5034,3,1991,Male,29,2022-09-22
25314,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,1035,1,1986,Male,26,2022-08-29
25315,5 minutes,22,Howard St at Beale St,8,The Embarcadero at Vallejo St,5268,1,1981,Male,29,2022-10-25
25316,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,4955,3,1981,Female,29,2022-08-16
25317,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),9,Broadway at Battery St,181,2,1984,Male,27,2022-11-21
25318,10 minutes,22,Howard St at Beale St,8,The Embarcadero at Vallejo St,5245,2,1989,Male,29,2022-01-14
25319,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),355,23rd St at Tennessee St,5497,2,1981,Male,26,2022-04-07
25320,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),62,Victoria Manalo Draves Park,5051,1,1986,Male,27,2022-12-05
25321,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),306,2,1990,Male,26,2022-01-04
25322,12 minutes,22,Howard St at Beale St,81,Berry St at 4th St,5137,1,1969,Female,27,2022-09-14
25323,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),37,2nd St at Folsom St,5482,2,1988,Male,26,2022-08-27
25324,3 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,4793,2,1996,Female,29,2022-05-21
25325,16 minutes,16,Steuart St at Market St,126,Esprit Park,5005,3,1970,Male,27,2022-10-27
25326,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),350,8th St at Brannan St,4458,3,1995,Male,26,2022-06-14
25327,8 minutes,81,Berry St at 4th St,23,The Embarcadero at Steuart St,4606,2,1993,Male,27,2022-05-10
25328,2 minutes,81,Berry St at 4th St,50,2nd St at Townsend St,5353,2,1991,Male,27,2022-06-22
25329,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),9,Broadway at Battery St,1458,2,1976,Male,26,2022-01-25
25330,9 minutes,5,Powell St BART Station (Market St at 5th St),13,Commercial St at Montgomery St,1872,2,1983,Male,27,2022-04-14
25331,13 minutes,16,Steuart St at Market St,104,4th St at 16th St,5334,2,1962,Female,29,2022-10-26
25332,1 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),2807,2,1978,Male,29,2022-09-06
25333,6 minutes,22,Howard St at Beale St,49,S Park St at 3rd St,1156,2,1988,Male,27,2022-06-18
25334,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),13,Commercial St at Montgomery St,1884,2,1958,Male,29,2022-02-03
25335,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,5082,2,1986,Male,29,2022-09-10
25336,2 minutes,16,Steuart St at Market St,23,The Embarcadero at Steuart St,1954,2,1985,Male,26,2022-05-23
25337,2 minutes,22,Howard St at Beale St,20,Mechanics Monument Plaza (Market St at Bush St),5518,2,1985,Male,27,2022-11-11
25338,4 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,5441,2,1988,Male,26,2022-07-02
25339,6 minutes,3,Powell St BART Station (Market St at 4th St),66,3rd St at Townsend St,5237,1,1994,Male,26,2022-03-31
25340,7 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,5343,2,1974,Male,29,2022-07-21
25341,17 minutes,16,Steuart St at Market St,126,Esprit Park,5283,3,1968,Female,29,2022-10-07
25342,9 minutes,3,Powell St BART Station (Market St at 4th St),81,Berry St at 4th St,4606,3,1987,Male,26,2022-04-28
25343,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),66,3rd St at Townsend St,4745,2,1990,Male,26,2022-11-15
25344,18 minutes,30,San Francisco Caltrain (Townsend St at 4th St),9,Broadway at Battery St,2752,1,1967,Male,27,2022-07-06
25345,8 minutes,16,Steuart St at Market St,66,3rd St at Townsend St,3455,3,1988,Male,26,2022-05-20
25346,18 minutes,22,Howard St at Beale St,93,4th St at Mission Bay Blvd S,1919,2,1985,Male,29,2022-10-15
25347,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,1156,3,1986,Male,27,2022-11-21
25348,3 minutes,22,Howard St at Beale St,25,Howard St at 2nd St,1615,3,1994,Male,27,2022-12-24
25349,17 minutes,30,San Francisco Caltrain (Townsend St at 4th St),37,2nd St at Folsom St,5354,3,1986,Male,26,2022-11-09
25350,3 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,5274,3,1961,Male,27,2022-08-30
25351,4 minutes,22,Howard St at Beale St,49,S Park St at 3rd St,5191,3,1986,Male,29,2022-01-05
25352,8 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,2200,3,1985,Male,29,2022-09-07
25353,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),37,2nd St at Folsom St,4834,2,1984,Male,26,2022-10-16
25354,3 minutes,22,Howard St at Beale St,25,Howard St at 2nd St,2685,1,1983,Male,26,2022-08-04
25355,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,4962,1,1981,Male,27,2022-03-09
25356,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23,The Embarcadero at Steuart St,1470,3,1979,Male,29,2022-02-11
25357,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),1653,2,1977,Male,26,2022-11-11
25358,11 minutes,81,Berry St at 4th St,17,Embarcadero BART Station (Beale St at Market St),4968,2,1977,Male,29,2022-10-22
25359,3 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,2769,3,1986,Male,26,2022-09-04
25360,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),77,11th St at Natoma St,2651,2,1988,Male,27,2022-02-24
25361,10 minutes,22,Howard St at Beale St,60,8th St at Ringold St,2125,2,1982,Male,26,2022-05-08
25362,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),78,Folsom St at 9th St,3679,2,1983,Male,29,2022-08-13
25363,12 minutes,22,Howard St at Beale St,79,7th St at Brannan St,5284,3,1982,Male,27,2022-05-01
25364,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),5265,3,1980,Male,29,2022-12-24
25365,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),8,The Embarcadero at Vallejo St,5522,1,1976,Female,26,2022-11-29
25366,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,1321,2,1975,Female,29,2022-05-17
25367,6 minutes,22,Howard St at Beale St,9,Broadway at Battery St,4757,3,1983,Male,27,2022-04-09
25368,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),37,2nd St at Folsom St,603,1,1979,Female,27,2022-02-16
25369,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),1884,1,1978,Male,27,2022-06-14
25370,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5082,2,1970,Male,27,2022-07-29
25371,14 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,2310,2,1969,Male,27,2022-06-21
25372,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23,The Embarcadero at Steuart St,4611,2,1966,Male,29,2022-08-16
25373,11 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,4827,1,1992,Female,26,2022-05-18
25374,4 minutes,3,Powell St BART Station (Market St at 4th St),17,Embarcadero BART Station (Beale St at Market St),5193,2,1974,Male,29,2022-03-01
25375,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,5191,2,1995,Male,27,2022-12-01
25376,13 minutes,16,Steuart St at Market St,126,Esprit Park,4569,2,1979,Male,26,2022-09-26
25377,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),20,Mechanics Monument Plaza (Market St at Bush St),4826,3,1986,Male,26,2022-09-11
25378,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5343,2,1971,Male,26,2022-08-21
25379,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,5360,2,1993,Male,29,2022-02-25
25380,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),8,The Embarcadero at Vallejo St,1586,3,1985,Male,27,2022-10-28
25381,6 minutes,22,Howard St at Beale St,66,3rd St at Townsend St,5341,2,1987,Male,29,2022-07-13
25382,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),37,2nd St at Folsom St,2678,2,1982,Male,29,2022-01-27
25383,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),14,Clay St at Battery St,1718,1,1972,Male,29,2022-08-15
25384,2 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,4759,1,1985,Male,27,2022-10-13
25385,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,2685,2,1978,Female,29,2022-08-24
25386,5 minutes,22,Howard St at Beale St,8,The Embarcadero at Vallejo St,5571,2,1958,Male,29,2022-09-07
25387,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),2650,3,1970,Female,27,2022-05-29
